기간,국가,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
총계,,,,97406831.9,333419568,277127981.6,311550873,21868695
2024,가나,3.0,어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물,4888.3,5103,0.0,0,5103
2024,가나,7.0,식용의 채소ㆍ뿌리ㆍ괴경(塊莖),0.0,0,5.9,5,-5
2024,가나,11.0,"제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",0.5,3,1.3,1,2
2024,가나,12.0,"채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",0.0,1,0.1,0,1
2024,가나,15.0,"동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",0.1,0,14.1,57,-57
2024,가나,16.0,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품,1.2,5,0.0,0,5
2024,가나,17.0,당류(糖類)와 설탕과자,2.2,96,0.0,0,96
2024,가나,18.0,코코아와 그 조제품,0.0,0,2006.8,11956,-11956
2024,가나,19.0,곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품,39.9,211,0.0,0,211
2024,가나,20.0,채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품,11.7,113,0.6,1,113
2024,가나,21.0,각종 조제 식료품,16.5,512,0.7,1,511
2024,가나,22.0,음료ㆍ주류ㆍ식초,108.7,115,0.0,0,115
2024,가나,23.0,"식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",18.0,17,0.0,0,17
2024,가나,24.0,"담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",57.3,281,0.0,0,281
2024,가나,25.0,"소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",636.0,82,0.0,0,82
2024,가나,27.0,"광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",782.6,778,0.0,0,778
2024,가나,28.0,"무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",4983.5,7833,0.0,0,7833
2024,가나,29.0,유기화학품,696.5,894,0.0,0,894
2024,가나,30.0,의료용품,7.5,413,0.0,0,413
2024,가나,32.0,"유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",215.1,506,0.0,0,506
2024,가나,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",2.4,100,0.0,1,99
2024,가나,34.0,비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품,186.9,227,0.0,0,227
2024,가나,35.0,"단백질계 물질, 변성전분, 글루(glue), 효소",7.1,133,0.0,0,133
2024,가나,38.0,각종 화학공업 생산품,8.7,658,0.0,0,658
2024,가나,39.0,플라스틱과 그 제품,25373.9,28434,0.0,0,28434
2024,가나,40.0,고무와 그 제품,399.9,300,0.0,0,300
2024,가나,42.0,"가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",212.0,488,0.0,1,487
2024,가나,44.0,"목재와 그 제품, 목탄",0.0,0,13.5,19,-19
2024,가나,46.0,"짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",0.0,0,0.8,19,-19
2024,가나,47.0,"목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",80.4,34,0.0,0,34
2024,가나,48.0,"종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",1031.8,613,0.0,0,613
2024,가나,49.0,"인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",90.6,542,0.0,0,542
2024,가나,52.0,면,72.0,84,0.0,0,84
2024,가나,54.0,"인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",13.7,25,0.0,0,25
2024,가나,56.0,"워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",1310.7,2878,0.0,0,2878
2024,가나,57.0,양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개,0.6,0,0.0,0,0
2024,가나,58.0,"특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",0.0,1,0.0,0,1
2024,가나,59.0,"침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",0.0,1,0.0,0,1
2024,가나,60.0,메리야스 편물과 뜨개질 편물,1.3,13,0.0,0,13
2024,가나,61.0,의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),10.0,4,0.1,1,2
2024,가나,62.0,의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),0.0,0,0.0,1,-1
2024,가나,63.0,"제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",1444.5,1930,18.7,16,1914
2024,가나,64.0,"신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",0.8,2,0.0,0,2
2024,가나,69.0,도자제품,7.9,3,0.0,0,2
2024,가나,71.0,"천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",0.0,0,8.3,813,-813
2024,가나,72.0,철강,1.9,7,0.0,0,7
2024,가나,73.0,철강의 제품,84.8,187,0.0,0,187
2024,가나,74.0,구리와 그 제품,0.6,6,258.4,2034,-2027
2024,가나,76.0,알루미늄과 그 제품,148.7,274,933.6,1607,-1333
2024,가나,82.0,"비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",1.3,14,0.0,0,14
2024,가나,83.0,비금속(卑金屬)으로 만든 각종 제품,79.3,188,0.0,0,188
2024,가나,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,2420.6,11420,34.2,10,11410
2024,가나,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",887.4,1887,0.0,1,1887
2024,가나,86.0,"철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",13.5,14,0.0,0,14
2024,가나,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,13391.7,18502,0.0,0,18502
2024,가나,89.0,선박과 수상 구조물,12.1,93,0.0,0,93
2024,가나,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",32.6,1699,0.0,0,1699
2024,가나,92.0,악기와 그 부분품과 부속품,0.1,0,0.0,0,0
2024,가나,94.0,"가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",331.2,92,0.0,0,92
2024,가나,95.0,완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품,12.2,15,0.0,0,15
2024,가나,96.0,잡품,0.2,0,0.0,0,0
2024,가나,97.0,예술품ㆍ수집품ㆍ골동품,0.0,0,0.1,529,-529
2024,가봉,3.0,어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물,55.4,64,0.0,0,64
2024,가봉,24.0,"담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",2.5,4,0.0,0,4
2024,가봉,26.0,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),0.0,0,26702.2,6228,-6228
2024,가봉,29.0,유기화학품,115.7,206,0.0,0,206
2024,가봉,30.0,의료용품,0.2,89,0.0,0,89
2024,가봉,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",0.1,8,0.0,0,8
2024,가봉,38.0,각종 화학공업 생산품,0.6,24,0.0,0,24
2024,가봉,39.0,플라스틱과 그 제품,331.0,336,0.0,0,336
2024,가봉,40.0,고무와 그 제품,11.3,48,0.0,0,48
2024,가봉,42.0,"가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",0.1,0,0.0,0,0
2024,가봉,44.0,"목재와 그 제품, 목탄",0.0,0,519.8,664,-664
2024,가봉,49.0,"인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",11.0,68,0.0,0,68
2024,가봉,54.0,"인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",0.0,1,0.0,0,1
2024,가봉,57.0,양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개,0.5,0,0.0,0,0
2024,가봉,59.0,"침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",25.2,6,0.0,0,6
2024,가봉,63.0,"제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",3.8,1,2.0,1,0
2024,가봉,69.0,도자제품,0.5,1,0.0,0,1
2024,가봉,72.0,철강,46.3,46,0.0,0,46
2024,가봉,73.0,철강의 제품,6.6,2,0.0,0,2
2024,가봉,76.0,알루미늄과 그 제품,135.6,941,0.0,0,941
2024,가봉,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,53.0,395,0.1,0,395
2024,가봉,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",68.7,563,0.0,0,563
2024,가봉,86.0,"철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",15.5,208,0.0,0,208
2024,가봉,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,3012.2,6160,1.9,23,6137
2024,가봉,89.0,선박과 수상 구조물,106.8,650,0.0,0,650
2024,가봉,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",1.8,34,0.0,0,34
2024,가봉,94.0,"가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",83.4,109,0.0,0,109
2024,가봉,95.0,완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품,1.5,1,0.0,0,1
2024,가이아나,1.0,살아 있는 동물,0.0,0,0.0,4,-4
2024,가이아나,19.0,곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품,48.5,215,0.0,0,215
2024,가이아나,22.0,음료ㆍ주류ㆍ식초,286.0,232,0.0,0,232
2024,가이아나,27.0,"광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",83.3,212,0.0,0,212
2024,가이아나,29.0,유기화학품,192.8,382,0.0,0,382
2024,가이아나,30.0,의료용품,0.3,108,0.0,0,108
2024,가이아나,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",0.0,9,0.0,0,9
2024,가이아나,34.0,비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품,84.0,117,0.0,0,117
2024,가이아나,38.0,각종 화학공업 생산품,0.5,58,0.0,0,58
2024,가이아나,39.0,플라스틱과 그 제품,398.5,484,0.0,0,484
2024,가이아나,40.0,고무와 그 제품,1.9,57,0.0,0,57
2024,가이아나,44.0,"목재와 그 제품, 목탄",0.0,0,23.9,42,-42
2024,가이아나,49.0,"인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",0.9,6,0.0,0,6
2024,가이아나,56.0,"워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",0.8,59,0.0,0,59
2024,가이아나,72.0,철강,132.2,134,0.0,0,134
2024,가이아나,73.0,철강의 제품,8.0,56,0.0,0,56
2024,가이아나,74.0,구리와 그 제품,0.0,0,41.2,387,-387
2024,가이아나,82.0,"비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",0.0,1,0.0,0,1
2024,가이아나,83.0,비금속(卑金屬)으로 만든 각종 제품,17.1,45,0.0,0,45
2024,가이아나,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,2068.7,13744,0.0,1,13743
2024,가이아나,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",52.9,384,0.0,0,384
2024,가이아나,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,117.4,1245,0.0,0,1245
2024,가이아나,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",0.1,23,0.0,0,23
2024,가이아나,95.0,완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품,0.1,8,0.0,0,8
2024,감비아,3.0,어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물,0.0,0,569.6,3055,-3055
2024,감비아,16.0,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품,0.0,0,47.9,239,-239
2024,감비아,19.0,곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품,2.6,7,0.0,0,7
2024,감비아,30.0,의료용품,0.5,242,0.0,0,242
2024,감비아,38.0,각종 화학공업 생산품,3.2,235,0.0,0,235
2024,감비아,39.0,플라스틱과 그 제품,57.0,51,0.0,0,51
2024,감비아,40.0,고무와 그 제품,8.0,2,0.0,0,2
2024,감비아,47.0,"목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",120.8,48,0.0,0,48
2024,감비아,56.0,"워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",47.7,133,0.0,0,133
2024,감비아,61.0,의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),0.0,0,0.0,1,-1
2024,감비아,63.0,"제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",0.3,4,0.0,0,4
2024,감비아,68.0,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품,0.8,0,0.0,0,0
2024,감비아,74.0,구리와 그 제품,0.0,0,120.5,900,-900
2024,감비아,76.0,알루미늄과 그 제품,0.1,2,59.8,102,-99
2024,감비아,82.0,"비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",0.1,0,0.0,0,0
2024,감비아,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,19.7,179,0.0,0,179
2024,감비아,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",22.0,172,0.0,0,172
2024,감비아,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,743.3,986,0.0,1,985
2024,감비아,94.0,"가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",2.8,3,0.0,0,3
2024,감비아,95.0,완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품,1.6,2,0.0,0,2
2024,건지,61.0,의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),0.0,1,0.0,0,1
2024,건지,62.0,의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),0.0,0,0.0,1,-1
2024,건지,64.0,"신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",0.0,2,0.0,0,2
2024,건지,71.0,"천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",0.0,12,0.0,0,12
2024,건지,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",0.0,2,0.0,0,1
2024,건지,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",0.0,0,0.0,20,-20
2024,과델로프,22.0,음료ㆍ주류ㆍ식초,52.6,47,4.8,92,-45
2024,과델로프,32.0,"유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",0.1,5,0.0,0,5
2024,과델로프,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",1.1,60,0.0,0,60
2024,과델로프,34.0,비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품,0.2,9,0.0,0,9
2024,과델로프,39.0,플라스틱과 그 제품,0.1,1,0.0,0,1
2024,과델로프,40.0,고무와 그 제품,9.5,57,0.0,0,57
2024,과델로프,48.0,"종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",96.6,82,0.0,0,82
2024,과델로프,68.0,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품,0.0,1,0.0,0,1
2024,과델로프,84.0,원자로ㆍ보일러ㆍ기계류와 이들의 부분품,4.9,56,0.0,0,56
2024,과델로프,85.0,"전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",0.2,8,0.0,0,8
2024,과델로프,87.0,철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품,243.2,2765,0.0,0,2765
2024,과델로프,90.0,"광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",0.1,20,0.0,0,20
2024,과테말라,3.0,어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물,2.5,35,0.0,0,35
2024,과테말라,4.0,"낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",0.2,1,0.0,0,1
2024,과테말라,6.0,"살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",0.0,0,0.2,9,-9
2024,과테말라,7.0,식용의 채소ㆍ뿌리ㆍ괴경(塊莖),0.1,1,9.5,28,-27
2024,과테말라,8.0,"식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",0.0,0,5550.3,4905,-4905
2024,과테말라,9.0,커피ㆍ차ㆍ마테(maté)ㆍ향신료,12.7,67,3543.8,18630,-18563
2024,과테말라,11.0,"제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",2.4,3,0.0,0,3
2024,과테말라,12.0,"채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",2.8,26,0.1,614,-589
2024,과테말라,15.0,"동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",2.0,17,0.0,0,17
2024,과테말라,16.0,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품,9.1,54,0.0,0,54
2024,과테말라,17.0,당류(糖類)와 설탕과자,10.1,26,63195.2,28216,-28190
2024,과테말라,18.0,코코아와 그 조제품,0.3,2,0.0,0,2
2024,과테말라,19.0,곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품,156.6,788,0.0,0,788
2024,과테말라,20.0,채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품,8.8,87,29.4,71,17
2024,과테말라,21.0,각종 조제 식료품,290.2,545,0.2,11,534
2024,과테말라,22.0,음료ㆍ주류ㆍ식초,4866.2,4101,0.4,8,4093
2024,과테말라,23.0,"식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",1.2,26,0.0,0,26
2024,과테말라,24.0,"담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",359.2,4110,0.1,0,4109
2024,과테말라,25.0,"소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",48421.2,1551,0.0,0,1551
2024,과테말라,27.0,"광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",311.3,901,0.0,0,901
2024,과테말라,28.0,"무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",288.7,475,0.0,0,475
2024,과테말라,29.0,유기화학품,1634.3,2666,0.0,0,2666
2024,과테말라,30.0,의료용품,40.2,3820,0.0,0,3820
2024,과테말라,31.0,비료,200.0,147,0.0,0,147
2024,과테말라,32.0,"유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",1488.4,6355,0.0,0,6355
2024,과테말라,33.0,"정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",11.0,290,0.1,4,286
2024,과테말라,34.0,비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품,721.3,1345,0.0,0,1344
2024,과테말라,35.0,"단백질계 물질, 변성전분, 글루(glue), 효소",51.0,259,0.0,0,259
2024,과테말라,37.0,사진용이나 영화용 재료,0.1,2,0.0,0,2
2024,과테말라,38.0,각종 화학공업 생산품,1718.7,9513,0.0,0,9513
2024,과테말라,39.0,플라스틱과 그 제품,13648.9,17311,0.0,3,17308
2024,과테말라,40.0,고무와 그 제품,1578.0,1688,0.0,0,1688
2024,과테말라,42.0,"가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",0.1,2,6.1,365,-362
2024,과테말라,44.0,"목재와 그 제품, 목탄",1.6,10,0.0,0,10
2024,과테말라,47.0,"목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",60.0,18,0.0,0,18
2024,과테말라,48.0,"종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",993.1,1651,0.1,1,1650
2024,과테말라,49.0,"인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",16.3,222,0.0,0,222
2024,과테말라,52.0,면,1250.2,4588,41.0,56,4532
2024,과테말라,54.0,"인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",95.8,643,0.0,0,643
2024,과테말라,55.0,인조스테이플섬유,369.6,686,0.0,0,685
2024,과테말라,56.0,"워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",83.4,646,0.0,0,646
2024,과테말라,58.0,"특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",66.3,1614,0.0,0,1614
2024,과테말라,59.0,"침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",20.2,158,0.0,0,158
2024,과테말라,60.0,메리야스 편물과 뜨개질 편물,437.2,3165,3.8,25,3140
2024,과테말라,61.0,의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다),6.6,41,75.1,3853,-3812
2024,과테말라,62.0,의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다),2.5,61,7.7,531,-470
2024,과테말라,63.0,"제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",2.1,13,7.3,22,-9
2024,과테말라,64.0,"신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",0.1,8,0.0,1,7
2024,과테말라,65.0,모자류와 그 부분품,0.0,0,0.1,13,-13
2024,과테말라,68.0,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품,1.2,143,0.0,0,143
2024,과테말라,69.0,도자제품,140.4,450,0.0,1,450
2024,과테말라,70.0,유리와 유리제품,3.8,20,0.0,6,13
2024,과테말라,71.0,"천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",0.0,0,0.0,15,-14
2024,과테말라,72.0,철강,5109.7,3566,1901.5,698,2868
2024,과테말라,73.0,철강의 제품,288.0,659,0.0,0,659
2024,과테말라,74.0,구리와 그 제품,0.0,0,495.9,3865,-3865
